column
soil_pH
soil_NH4
soil_total_C
soil_total_N
chem__LBC (mg/kg CaCO3/pH dry weight)
chem__LBCeq (mg/kg CaCO3/pH dry weight)
chem__pH
chem__Ca (Mehlich 1 mg/kg dry weight)
Dyadobacter fermentans
Dyella japonica
Dyella jiangningensis
Dyella thiooxydans
Echinicola strongylocentroti
Echinicola vietnamensis
Ectothiorhodospira sp. BSL-9
Edwardsiella anguillarum
Edwardsiella hoshinae
Edwardsiella ictaluri
Edwardsiella piscicida
Edwardsiella sp. EA181011
Edwardsiella tarda
Eggerthella lenta
Eggerthella sp. YY7918
Eikenella corrodens
Elizabethkingia anophelis
Elizabethkingia meningoseptica
Elizabethkingia miricola
Elizabethkingia ursingii
Elusimicrobium minutum
Endomicrobium proavitum
Endozoicomonas montiporae
Ensifer adhaerens
Ensifer sojae
Enterobacter asburiae
Enterobacter bugandensis
Enterobacter cancerogenus
Enterobacter cloacae
Enterobacter cloacae complex sp.
Enterobacter cloacae complex sp. ECNIH7
Enterobacter cloacae complex sp. FDA-CDC-AR_0132
Enterobacter cloacae complex sp. FDA-CDC-AR_0164
Enterobacter hormaechei
Enterobacter kobei
Enterobacter ludwigii
Enterobacter roggenkampii
Enterobacter sp. 638
Enterobacter sp. Crenshaw
Enterobacter sp. E20
Enterobacter sp. FY-07
Enterobacter sp. HK169
Enterobacter sp. R4-368
Enterobacter sp. SA187
Enterobacteriaceae bacterium ENNIH1
Enterobacteriaceae bacterium strain FGI 57
Enterobacteriaceae bacterium w17
Enterobacteriaceae bacterium w6
Enterococcus faecalis
Enterococcus faecium
Enterococcus sp. FDAARGOS_553
Epibacterium mobile
Ereboglobus luteus
Erwinia amylovora
Erwinia billingiae
Erwinia gerundensis
Erwinia persicina
Erwinia pyrifoliae
Erwinia tasmaniensis
Erythrobacter atlanticus
Erythrobacter flavus
Erythrobacter gangjinensis
Erythrobacter litoralis
Erythrobacter seohaensis
Erythrobacter sp. Alg231-14
Erythrobacter sp. HL-111
Erythrobacter sp. KY5
Erythrobacter sp. YH-07
Escherichia albertii
Escherichia coli
Escherichia fergusonii
Escherichia marmotae
Ethanoligenens harbinense
Eubacterium callanderi
Eubacterium limosum
Euzebya sp. DY32-46
Euzebyella marina
Exiguobacterium sibiricum
Exiguobacterium sp. AT1b
Exiguobacterium sp. MH3
Exiguobacterium sp. N4-1P
Faecalibacterium prausnitzii
Faecalibaculum rodentium
Ferrimonas balearica
Ferriphaselus amnicola
Fervidobacterium islandicum
Fibrella aestuarina
Fibrella sp. ES10-3-2-2
Fibrobacter succinogenes
Fictibacillus arsenicus
Fictibacillus phosphorivorans
Filimonas lacunae
Fimbriimonas ginsengisoli
Finegoldia magna
Fischerella sp. NIES-3754
Fischerella sp. NIES-4106
Flagellimonas sp. HME9304
Flammeovirga sp. MY04
Flammeovirgaceae bacterium 311
Flavisolibacter tropicus
Flavivirga eckloniae
Flavobacteriaceae bacterium
Flavobacteriaceae bacterium 3519-10
Flavobacteriaceae bacterium MAR_2010_188
Flavobacteriaceae bacterium UJ101
Flavobacterium anhuiense
Flavobacterium arcticum
Flavobacterium branchiophilum
Flavobacterium columnare
Flavobacterium commune
Flavobacterium crassostreae
Flavobacterium faecale
Flavobacterium gilvum
Flavobacterium indicum
Flavobacterium johnsoniae
Flavobacterium kingsejongi
Flavobacterium psychrophilum
Flavobacterium sp. CJ74
Flavobacterium sp. HYN0048
Flavobacterium sp. HYN0049
Flavobacterium sp. HYN0056
Flavobacterium sp. HYN0059
Flavobacterium sp. HYN0086
Flavobacterium sp. MEBiC07310
Flavonifractor plautii
Flexistipes sinusarabici
Fluoribacter dumoffii
Fluviicola taffensis
Formosa agariphila
Formosa sp. Hel1_31_208
Formosa sp. Hel1_33_131
Formosa sp. Hel3_A1_48
Francisella tularensis
Frankia alni
Frankia casuarinae
Frankia inefficax
Frankia sp. EAN1pec
Frankia sp. QA3
Frankia symbiont of Datisca glomerata
Frankineae bacterium MT45
Frateuria aurantia
Friedmanniella luteola
Friedmanniella sagamiharensis
Frondihabitans sp. 762G35
Frondihabitans sp. PAMC 28766
Fuerstia marisgermanicae
Fusobacterium nucleatum
Gallaecimonas sp. HK-28
Gallionella capsiferriformans
Gammaproteobacteria bacterium DM2
Gardnerella vaginalis
Geitlerinema sp. PCC 7407
Geminocystis herdmanii
Gemmata obscuriglobus
Gemmata sp. SH-PL17
Gemmatimonas aurantiaca
Gemmatimonas phototrophica
Gemmatirosa kalamazoonesis
Gemmobacter sp. HYN0069
Geoalkalibacter subterraneus
Geobacillus genomosp. 3
Geobacillus sp. GHH01
Geobacillus sp. WCH70
Geobacillus subterraneus
Geobacillus thermocatenulatus
Geobacillus thermoleovorans
Geobacter anodireducens
Geobacter bemidjiensis
Geobacter daltonii
Geobacter lovleyi
Geobacter metallireducens
Geobacter pickeringii
Geobacter sp. DSM 9736
Geobacter sp. M18
Geobacter sp. M21
Geobacter sulfurreducens
Geobacter uraniireducens
Geodermatophilus obscurus
Georgenia sp. ZLJ0423
Geosporobacter ferrireducens
Gibbsiella quercinecans
Gillisia sp. Hel1_33_143
Gilvibacter sp. SZ-19
Glaciecola nitratireducens
Glaesserella parasuis
Gloeobacter kilaueensis
Gloeobacter violaceus
Gloeocapsa sp. PCC 7428
Gloeomargarita lithophora
Gluconacetobacter diazotrophicus
Gluconobacter albidus
Gluconobacter oxydans
Glutamicibacter arilaitensis
Glutamicibacter halophytocola
Glutamicibacter nicotianae
Gordonia bronchialis
Gordonia iterans
Gordonia phage GMA4
Gordonia phthalatica
Gordonia polyisoprenivorans
Gordonia rubripertincta
Gordonia sp. 1D
Gordonia sp. KTR9
Gordonia sp. MMS17-SY073
Gordonia sp. YC-JH1
Gordonia terrae
Gordonibacter massiliensis
Gordonibacter pamelaeae
Gordonibacter urolithinfaciens
Gottschalkia acidurici
Gramella flava
Gramella forsetii
Gramella salexigens
Gramella sp. MAR_2010_102
Gramella sp. MAR_2010_147
Gramella sp. SH35
Granulibacter bethesdensis
Granulicella mallensis
Granulicella tundricola
Granulosicoccus antarcticus
Grimontia hollisae
Gryllotalpicola sp. 2DFW10M-5
Gynuella sunshinyii
Haematospirillum jordaniae
Haemophilus influenzae
Hafnia alvei
Hafnia paralvei
Hahella chejuensis
Halalkalicoccus jeotgali
Halanaeroarchaeum sulfurireducens
Haliangium ochraceum
Halioglobus japonicus
Halioglobus pacificus
Haliscomenobacter hydrossis
Haloarcula hispanica
Haloarcula marismortui
Haloarcula sp. CBA1115
Haloarcula taiwanensis
Haloarculaceae archaeon HArcel1
Halobacillus halophilus
Halobacteriovorax marinus
Halobacteriovorax sp. BALOs_7
Halobacterium hubeiense
Halobacterium salinarum
Halobacterium sp. DL1
Halobiforma lacisalsi
Halocynthiibacter arcticus
Halodesulfurarchaeum formicicum
Haloferax gibbonsii
Haloferax mediterranei
Haloferax volcanii
Halogeometricum borinquense
Halohasta litchfieldiae
Halomicrobium mukohataei
Halomicronema hongdechloris
Halomonas aestuarii
Halomonas beimenensis
Halomonas campaniensis
Halomonas chromatireducens
Halomonas elongata
Halomonas huangheensis
Halomonas hydrothermalis
Halomonas sp. 1513
Halomonas sp. A3H3
Halomonas sp. GFAJ-1
Halomonas sp. GT
Halomonas sp. HL-93
Halomonas sp. JS92-SW72
Halomonas sp. KO116
Halomonas sp. N3-2A
Halomonas sp. SF2003
Halomonas sp. hl-4
Halomonas subglaciescola
Halopenitus persicus
Halopiger xanaduensis
Haloplanus aerogenes
Haloplanus sp. CBA1112
Haloplanus sp. CBA1113
Halorhabdus tiamatea
Halorhabdus utahensis
Halorhodospira halochloris
Halorhodospira halophila
Halorientalis sp. IM1011
Halorubrum lacusprofundi
Halorubrum trapanicum
Halostagnicola larsenii
Halotalea alkalilenta
Haloterrigena daqingensis
Haloterrigena turkmenica
Halothece sp. PCC 7418
Halothermothrix orenii
Halothiobacillus neapolitanus
Halothiobacillus sp. LS2
Hartmannibacter diazotrophicus
Helicobacter pylori
Heliobacterium modesticaldum
Herbaspirillum hiltneri
Herbaspirillum robiniae
Herbaspirillum rubrisubalbicans
Herbaspirillum seropedicae
Herbaspirillum sp. meg3
Herminiimonas arsenicoxydans
Herminiimonas arsenitoxidans
Hippea maritima
Hirschia baltica
Hoeflea phototrophica
Hoeflea sp. IMCC20628
Homo sapiens
Hoyosella subflava
Humibacter sp. BT305
Hydrogenophaga crassostreae
Hydrogenophaga sp. PBC
Hydrogenophaga sp. RAC07
Hydrogenophilus thermoluteolus
Hydrogenovibrio crunogenus
Hydromonas sp. F02
Hymenobacter nivis
Hymenobacter sedentarius
Hymenobacter sp. APR13
Hymenobacter sp. DG25A
Hymenobacter sp. DG25B
Hymenobacter sp. PAMC 26554
Hymenobacter sp. PAMC 26628
Hymenobacter sp. sh-6
Hymenobacter swuensis
Hyphomicrobium denitrificans
Hyphomicrobium nitrativorans
Hyphomicrobium sp. MC1
Hyphomonas neptunium
Hyphomonas sp. CACIAM 19H1
Hyphomonas sp. Mor2
Idiomarina loihiensis
Idiomarina sp. OT37-5b
Idiomarinaceae bacterium HL-53
Ignavibacterium album
Ignicoccus hospitalis
Immundisolibacter cernigliae
Indioceanicola profundi
Intestinimonas butyriciproducens
Intrasporangium calvum
Isoptericola dokdonensis
Isoptericola variabilis
Isosphaera pallida
Janibacter indicus
Jannaschia sp. CCS1
Janthinobacterium agaricidamnosum
Janthinobacterium sp. 1_2014MBL_MicDiv
Janthinobacterium sp. B9-8
Janthinobacterium sp. LM6
Janthinobacterium sp. Marseille
Janthinobacterium svalbardensis
Jatrophihabitans sp. GAS493
Jeongeupia sp. USM3
Jeotgalibacillus malaysiensis
Jiangella alkaliphila
Jiangella sp. DSM 45060
Jonesia denitrificans
Jonquetella anthropi
Kangiella koreensis
Kangiella profundi
Ketobacter alkanivorans
Ketogulonicigenium robustum
Ketogulonicigenium vulgare
Kibdelosporangium phytohabitans
Kineococcus radiotolerans
Kingella kingae
Kiritimatiella glycovorans
Kitasatospora albolonga
Kitasatospora aureofaciens
Kitasatospora setae
Kitasatospora sp. MMS16-BH015
Klebsiella aerogenes
Klebsiella michiganensis
Klebsiella oxytoca
Klebsiella pneumoniae
Klebsiella quasipneumoniae
Klebsiella quasivariicola
Klebsiella sp. M5al
Klebsiella variicola
Kocuria flava
Kocuria palustris
Kocuria rhizophila
Kocuria sp. BT304
Kocuria turfanensis
Komagataeibacter europaeus
Komagataeibacter hansenii
Komagataeibacter medellinensis
Komagataeibacter nataicola
Komagataeibacter saccharivorans
Komagataeibacter xylinus
Kordia sp. SMS9
Kosakonia cowanii
Kosakonia oryzae
Kosakonia radicincitans
Kosakonia sacchari
Kozakia baliensis
Kribbella flavida
Kushneria konosiri
Kushneria marisflavi
Kutzneria albida
Kyrpidia spormannii
Kyrpidia tusciae
Kytococcus sedentarius
Labrenzia aggregata
Labrenzia sp. CP4
Labrenzia sp. VG12
Laceyella sacchari
Lachnoclostridium phocaeense
Lachnoclostridium phytofermentans
Lachnoclostridium sp. YL32
Lachnospiraceae bacterium GAM79
Lachnospiraceae bacterium oral taxon 500
Lacimicrobium alkaliphilum
Lacinutrix sp. 5H-3-7-4
Lacinutrix sp. Bg11-31
Lacinutrix venerupis
Lactobacillus casei
Lactobacillus crispatus
Lactobacillus curvatus
Lactobacillus delbrueckii
Lactobacillus fermentum
Lactobacillus mucosae
Lactobacillus paracollinoides
Lactobacillus pentosus
Lactobacillus rhamnosus
Lactobacillus sakei
Lactobacillus zymae
Lactococcus lactis
Lactococcus sp. 1JSPR-7
Lacunisphaera limnophila
Laribacter hongkongensis
Lawsonella clevelandensis
Leadbetterella byssophila
Leclercia adecarboxylata
Leclercia sp. LSNIH1
Leclercia sp. LSNIH3
Legionella anisa
Legionella fallonii
Legionella hackeliae
Legionella lansingensis
Legionella oakridgensis
Legionella pneumophila
Legionella spiritensis
Legionella waltersii
Leifsonia sp. 21MFCrub1.1
Leifsonia xyli
Leisingera methylohalidivorans
Lelliottia amnigena
Lelliottia jeotgali
Lelliottia nimipressuralis
Lelliottia sp. WB101
Leminorella richardii
Lentibacillus amyloliquefaciens
Lentzea guizhouensis
Leptolyngbya boryana
Leptolyngbya sp. NIES-3755
Leptolyngbya sp. O-77
Leptospira alstonii
Leptospira biflexa
Leptospira interrogans
Leptospira kmetyi
Leptospira santarosai
Leptospirillum ferriphilum
Leptospirillum ferrooxidans
Leptospirillum sp. Group II 'CF-1'
Leptothrix cholodnii
Libanicoccus massiliensis
Limnobaculum parvum
Limnochorda pilosa
Limnohabitans sp. 103DPR2
Limnohabitans sp. 63ED37-2
Listeria innocua
Listeria monocytogenes
Lonsdalea britannica
Luteibacter rhizovicinus
Luteimonas sp. 100111
Luteimonas sp. 83-4
Luteimonas sp. JM171
Luteipulveratus mongoliensis
Luteitalea pratensis
Lutibacter profundi
Lutibacter sp. LPB0138
Lysinibacillus sp. Marseille-P5727
Lysinibacillus sp. YS11
Lysinibacillus sphaericus
Lysinimonas sp. 2DFWR-13
Lysobacter antibioticus
Lysobacter capsici
Lysobacter enzymogenes
Lysobacter gummosus
Lysobacter maris
Lysobacter sp. TY2-98
Magnetococcus marinus
Magnetospira sp. QH-2
Magnetospirillum gryphiswaldense
Magnetospirillum magneticum
Magnetospirillum sp. ME-1
Magnetospirillum sp. XM-1
Mahella australiensis
Mannheimia haemolytica
Maribacter cobaltidurans
Maribacter sp. 1_2014MBL_MicDiv
Maribacter sp. HTCC2170
Maribacter sp. T28
Maricaulis maris
Marichromatium purpuratum
Marinifilaceae bacterium SPP2
Mariniflexile sp. TRM1-10
Marinithermus hydrothermalis
Marinobacter hydrocarbonoclasticus
Marinobacter psychrophilus
Marinobacter salarius
Marinobacter salinus
Marinobacter similis
Marinobacter sp. Arc7-DN-1
Marinobacter sp. BSs20148
Marinobacter sp. CP1
Marinobacter sp. LQ44
Marinobacter sp. LV10R510-11A
Marinobacter sp. es.042
Marinobacterium aestuarii
Marinomonas mediterranea
Marinomonas primoryensis
Marinovum algicola
Mariprofundus aestuarium
Mariprofundus ferrinatatus
Maritalea myrionectae
Marivirga tractuosa
Marivivens sp. JLT3646
Marmoricola scoriae
Martelella endophytica
Martelella mediterranea
Martelella sp. AD-3
Massilia armeniaca
Massilia oculi
Massilia putida
Massilia sp. NR 4-1
Massilia sp. WG5
Massilia sp. YMA4
Massilia violaceinigra
Megasphaera elsdenii
Megasphaera hexanoica
Megasphaera stantonii
Meiothermus ruber
Meiothermus silvanus
Melaminivora sp. SC2-7
Melaminivora sp. SC2-9
Melioribacter roseus
Melittangium boletus
Mesorhizobium amorphae
Mesorhizobium australicum
Mesorhizobium ciceri
Mesorhizobium huakuii
Mesorhizobium japonicum
Mesorhizobium loti
Mesorhizobium oceanicum
Mesorhizobium opportunistum
Mesorhizobium phage vB_MloP_Lo5R7ANS
Mesorhizobium sp. DCY119
Mesorhizobium sp. WSM1497
Mesotoga prima
Metallosphaera sedula
Methanocella arvoryzae
Methanocella conradii
Methanocorpusculum labreanum
Methanoculleus bourgensis
Methanoculleus marisnigri
Methanofollis liminatans
Methanolacinia petrolearia
Methanolinea tarda
Methanopyrus sp. KOL6
Methanoregula boonei
Methanoregula formicica
Methanosaeta harundinacea
Methanosarcina barkeri
Methanosarcina mazei
Methanosarcina sp. MTP4
Methanosphaerula palustris
Methanothrix soehngenii
Methylacidiphilum fumariolicum
Methylacidiphilum infernorum
Methylibium petroleiphilum
Methylobacillus flagellatus
Methylobacterium aquaticum
Methylobacterium brachiatum
Methylobacterium currus
Methylobacterium nodulans
Methylobacterium oryzae
Methylobacterium phyllosphaerae
Methylobacterium radiotolerans
Methylobacterium sp. 17SD2-17
Methylobacterium sp. 17Sr1-1
Methylobacterium sp. 17Sr1-28
Methylobacterium sp. 17Sr1-43
Methylobacterium sp. 4-46
Methylobacterium sp. AMS5
Methylobacterium sp. C1
Methylobacterium sp. DM1
Methylobacterium sp. XJLW
Methylocaldum marinum
Methyloceanibacter caenitepidi
Methyloceanibacter sp. wino2
Methylocella silvestris
Methylococcus capsulatus
Methylocystis bryophila
Methylocystis rosea
Methylocystis sp. SC2
Methylomicrobium album
Methylomicrobium alcaliphilum
Methylomonas clara
Methylomonas denitrificans
Methylomonas koyamae
Methylomonas methanica
Methylomonas sp. DH-1
Methylophaga frappieri
Methylophaga nitratireducenticrescens
Methylophilus sp. TWE2
Methylorubrum extorquens
Methylorubrum populi
Methylorubrum zatmanii
Methylosinus trichosporium
Methylotenera mobilis
Methylotenera versatilis
Methyloversatilis sp. RAC08
Methylovorus glucosotrophus
Methylovorus sp. MP688
Methylovulum psychrotolerans
Micavibrio aeruginosavorus
Microbacterium aurum
Microbacterium chocolatum
Microbacterium foliorum
Microbacterium hominis
Microbacterium paludicola
Microbacterium paraoxydans
Microbacterium pygmaeum
Microbacterium sp. 1.5R
Microbacterium sp. 10M-3C3
Microbacterium sp. BH-3-3-3
Microbacterium sp. CGR1
Microbacterium sp. LKL04
Microbacterium sp. No. 7
Microbacterium sp. PAMC 28756
Microbacterium sp. PM5
Microbacterium sp. TPU 3598
Microbacterium sp. XT11
Microbacterium sp. str. 'China'
Microbacterium testaceum
Microbulbifer agarilyticus
Microbulbifer aggregans
Microbulbifer sp. A4B17
Microbulbifer thermotolerans
Microcella alkaliphila
Microchaete diplosiphon
Micrococcus luteus
Microcoleus sp. PCC 7113
Microcystis aeruginosa
Microcystis sp. MC19
Microlunatus phosphovorus
Microlunatus soli
Micromonospora aurantiaca
Micromonospora auratinigra
Micromonospora chokoriensis
Micromonospora coriariae
Micromonospora coxensis
Micromonospora echinaurantiaca
Micromonospora echinofusca
Micromonospora echinospora
Micromonospora inositola
Micromonospora krabiensis
Micromonospora narathiwatensis
Micromonospora purpureochromogenes
Micromonospora rifamycinica
Micromonospora siamensis
Micromonospora sp. B006
Micromonospora sp. L5
Micromonospora sp. WMMA2032
Micromonospora tulbaghiae
Micromonospora viridifaciens
Micromonospora zamorensis
Micropruina glycogenica
Microterricola viridarii
Microvirga ossetica
Microvirga sp. 17 mud 1-3
Microvirgula aerodenitrificans
Miniimonas sp. S16
Mitsuaria sp. 7
Mixta gaviniae
Mobiluncus curtisii
Modestobacter marinus
Mollivirus sibericum
Moorea producens
Moorella thermoacetica
Moraxella bovoculi
Moraxella osloensis
Moraxellaceae bacterium HYN0046
Mordavella sp. Marseille-P3756
Morganella morganii
Mucilaginibacter gotjawali
Mucilaginibacter mallensis
Mucilaginibacter paludis
Mucilaginibacter sp. BJC16-A31
Mucilaginibacter sp. HYN0043
Mucilaginibacter sp. PAMC 26640
Mucinivorans hirudinis
Murdochiella vaginalis
Muribaculum intestinale
Muricauda lutaonensis
Muricauda ruestringensis
Mycetocola sp. 449
Mycobacterium avium
Mycobacterium canettii
Mycobacterium chimaera
Mycobacterium colombiense
Mycobacterium dioxanotrophicus
Mycobacterium haemophilum
Mycobacterium intracellulare
Mycobacterium kansasii
Mycobacterium leprae
Mycobacterium liflandii
Mycobacterium marinum
Mycobacterium marseillense
Mycobacterium paragordonae
Mycobacterium paraintracellulare
Mycobacterium pseudoshottsii
Mycobacterium shigaense
Mycobacterium sp. EPa45
Mycobacterium sp. JLS
Mycobacterium sp. JS623
Mycobacterium sp. MOTT36Y
Mycobacterium sp. MS1601
Mycobacterium sp. PYR15
Mycobacterium sp. QIA-37
Mycobacterium sp. VKM Ac-1817D
Mycobacterium sp. WY10
Mycobacterium sp. YC-RL4
Mycobacterium sp. djl-10
Mycobacterium tuberculosis
Mycobacterium ulcerans
Mycobacterium virus D29
Mycobacteroides abscessus
Mycobacteroides chelonae
Mycobacteroides immunogenum
Mycobacteroides saopaulense
Mycolicibacter sinensis
Mycolicibacter terrae
Mycolicibacterium aurum
Mycolicibacterium chubuense
Mycolicibacterium fortuitum
Mycolicibacterium gilvum
Mycolicibacterium goodii
Mycolicibacterium hassiacum
Mycolicibacterium litorale
Mycolicibacterium phlei
Mycolicibacterium rhodesiae
Mycolicibacterium rutilum
Mycolicibacterium smegmatis
Mycolicibacterium thermoresistibile
Mycolicibacterium vaccae
Mycolicibacterium vanbaalenii
Mycoplasma haemofelis
Mycoplasma pneumoniae
Myroides odoratus
Myxococcus fulvus
Myxococcus hansupus
Myxococcus macrosporus
Myxococcus stipitatus
Myxococcus xanthus
Nakamurella multipartita
Nakamurella panacisegetis
Nakamurella sp. s14-144
Natrialba magadii
Natrinema pellirubrum
Natrinema sp. J7-2
Natronobacterium gregoryi
Natronococcus occultus
Natronolimnobius aegyptiacus
Natronomonas moolapensis
Natronomonas pharaonis
Ndongobacter massiliensis
Negativicoccus massiliensis
Neisseria cinerea
Neisseria elongata
Neisseria gonorrhoeae
Neisseria lactamica
Neisseria meningitidis
Neisseria mucosa
Neisseria polysaccharea
Neisseria sicca
Neisseria sp. 10022
Neisseria sp. 10023
Neisseria sp. KEM232
Neisseria subflava
Neisseria weaveri
Neisseria zoodegmatis
Neisseriaceae bacterium DSM 100970
Neoasaia chiangmaiensis
Neomicrococcus aestuarii
Neorhizobium galegae
Neorhizobium sp. NCHU2750
Neorhizobium sp. SOG26
Niabella ginsenosidivorans
Niabella soli
Niastella koreensis
Nitratifractor salsuginis
Nitratireductor basaltis
Nitratireductor sp. OM-1
Nitratiruptor sp. SB155-2
Nitrobacter hamburgensis
Nitrobacter winogradskyi
Nitrosococcus halophilus
Nitrosococcus oceani
Nitrosococcus watsonii
Nitrosomonas communis
Nitrosomonas europaea
Nitrosomonas eutropha
Nitrosomonas sp. AL212
Nitrosomonas sp. Is79A3
Nitrosomonas ureae
Nitrososphaera viennensis
Nitrosospira briensis
Nitrosospira lacus
Nitrosospira multiformis
Nitrospira defluvii
Nitrospira japonica
Nitrospira moscoviensis
Nitrospirillum amazonense
Niveispirillum cyanobacteriorum
Nocardia brasiliensis
Nocardia cyriacigeorgica
Nocardia farcinica
Nocardia nova
Nocardia seriolae
Nocardia sp. CFHS0054
Nocardia sp. Y48
Nocardia terpenica
Nocardioides dokdonensis
Nocardioides sp. 603
Nocardioides sp. 78
Nocardioides sp. CF8
Nocardioides sp. JS614
Nocardiopsis alba
Nocardiopsis dassonvillei
Nocardiopsis gilva
Nodularia spumigena
Nonlabens dokdonensis
Nonlabens marinus
Nonlabens sp. Hel1_33_55
Nonlabens sp. MB-3u-79
Nonlabens sp. MIC269
Nonlabens spongiae
Nonomuraea sp. ATCC 55076
Nostoc carneum
Nostoc flagelliforme
Nostoc linckia
Nostoc piscinale
Nostoc punctiforme
Nostoc sp. 'Lobaria pulmonaria (5183) cyanobiont'
Nostoc sp. 'Peltigera membranacea cyanobiont' N6
Nostoc sp. CENA543
Nostoc sp. NIES-4103
Nostoc sp. PCC 7107
Nostoc sp. PCC 7524
Nostoc sphaeroides
Nostocales cyanobacterium HT-58-2
Novibacillus thermophilus
Novosphingobium aromaticivorans
Novosphingobium pentaromativorans
Novosphingobium resinovorum
Novosphingobium sp. P6W
Novosphingobium sp. PP1Y
Novosphingobium sp. THN1
Novosphingobium tardaugens
Obesumbacterium proteus
Oblitimonas alkaliphila
Oceanicoccus sagamiensis
Oceanimonas sp. GK1
Oceanisphaera avium
Oceanisphaera profunda
Oceanithermus profundus
Oceanobacillus iheyensis
Oceanobacillus sp. 160
Ochrobactrum anthropi
Ochrobactrum pituitosum
Ochrobactrum pseudogrignonense
Ochrobactrum sp. A44
Octadecabacter antarcticus
Octadecabacter arcticus
Octadecabacter temperatus
Odoribacter splanchnicus
Oleiphilus messinensis
Oleispira antarctica
Oligella urethralis
Oligotropha carboxidovorans
Olleya sp. Bg11-27
Olsenella sp. GAM18
Olsenella sp. Marseille-P2300
Olsenella sp. oral taxon 807
Olsenella uli
Olsenella umbonata
Opitutaceae bacterium TAV5
Opitutus sp. GAS368
Opitutus terrae
Ornithinimicrobium sp. AMA3305
Ornithobacterium rhinotracheale
Orrella dioscoreae
Oscillatoria acuminata
Oscillatoria nigro-viridis
Oscillatoriales cyanobacterium JSC-12
Oscillibacter sp. PEA192
Oscillibacter valericigenes
Ottowia oryzae
Ottowia sp. oral taxon 894
Owenweeksia hongkongensis
Oxalobacter formigenes
Pacmanvirus A23
Paenalcaligenes hominis
Paenarthrobacter aurescens
Paenibacillaceae bacterium GAS479
Paenibacillus beijingensis
Paenibacillus borealis
Paenibacillus bovis
Paenibacillus crassostreae
Paenibacillus donghaensis
Paenibacillus durus
Paenibacillus glucanolyticus
Paenibacillus graminis
Paenibacillus ihbetae
Paenibacillus kribbensis
Paenibacillus larvae
Paenibacillus lautus
Paenibacillus lentus
Paenibacillus mucilaginosus
Paenibacillus naphthalenovorans
Paenibacillus odorifer
Paenibacillus peoriae
Paenibacillus physcomitrellae
Paenibacillus polymyxa
Paenibacillus riograndensis
Paenibacillus sabinae
Paenibacillus sp. 32O-W
Paenibacillus sp. BIHB4019
Paenibacillus sp. CAA11
Paenibacillus sp. FSL H7-0357
Paenibacillus sp. FSL H7-0737
Paenibacillus sp. FSL P4-0081
Paenibacillus sp. FSL R5-0345
Paenibacillus sp. FSL R5-0912
Paenibacillus sp. FSL R7-0273
Paenibacillus sp. FSL R7-0331
Paenibacillus sp. IHBB 10380
Paenibacillus sp. JDR-2
Paenibacillus sp. RUD330
Paenibacillus sp. Y412MC10
Paenibacillus stellifer
Paenibacillus swuensis
Paenibacillus terrae
Paenibacillus xylanexedens
Paenibacillus yonginensis
Pajaroellobacter abortibovis
Paludibacter propionicigenes
Paludisphaera borealis
Pandoraea apista
Pandoraea faecigallinarum
Pandoraea norimbergensis
Pandoraea oxalativorans
Pandoraea pnomenusa
Pandoraea pulmonicola
Pandoraea sputorum
Pandoraea thiooxydans
Pandoraea vervacti
Pannonibacter phragmitetus
Pantoea agglomerans
Pantoea alhagi
Pantoea ananatis
Pantoea rwandensis
Pantoea sp. At-9b
Pantoea sp. PSNIH1
Pantoea stewartii
Pantoea vagans
Parabacteroides distasonis
Parabacteroides sp. CT06
Paraburkholderia aromaticivorans
Paraburkholderia caffeinilytica
Paraburkholderia caledonica
Paraburkholderia caribensis
Paraburkholderia fungorum
Paraburkholderia graminis
Paraburkholderia hospita
Paraburkholderia phenoliruptrix
Paraburkholderia phymatum
Paraburkholderia phytofirmans
Paraburkholderia rhizoxinica
Paraburkholderia sp. SOS3
Paraburkholderia sprentiae
Paraburkholderia terrae
Paraburkholderia terricola
Paraburkholderia xenovorans
Parachlamydia acanthamoebae
Paracoccus aminophilus
Paracoccus aminovorans
Paracoccus contaminans
Paracoccus denitrificans
Paracoccus mutanolyticus
Paracoccus sp. BM15
Paracoccus sp. CBA4604
Paracoccus sp. SC2-6
Paracoccus yeei
Paracoccus zhejiangensis
Parageobacillus genomosp. 1
Paraglaciecola psychrophila
Paraoerskovia marina
Pararhodospirillum photometricum
Parasaccharibacter apium
Parascardovia denticolens
Parvibaculum lavamentivorans
Parvularcula bermudensis
Pasteurella multocida
Paucibacter sp. KCTC 42545
Paucimonas lemoignei
Pectobacterium atrosepticum
Pectobacterium carotovorum
Pectobacterium parmentieri
Pectobacterium polaris
Pectobacterium wasabiae
Pedobacter cryoconitis
Pedobacter ginsengisoli
Pedobacter heparinus
Pedobacter sp. G11
Pedobacter sp. PACM 27299
Pedobacter sp. eg
Pedobacter steynii
Pelagibaca abyssi
Pelagibacterium halotolerans
Pelobacter acetylenicus
Pelobacter carbinolicus
Pelobacter propionicus
Pelobacter sp. SFB93
Pelodictyon luteolum
Pelodictyon phaeoclathratiforme
Pelosinus fermentans
Pelosinus sp. UFO1
Peptoclostridium acidaminophilum
Persephonella marina
Persicobacter sp. JZB09
Petrimonas mucosa
Phaeobacter gallaeciensis
Phaeobacter inhibens
Phaeobacter piscinae
Phaeobacter porticola
Phaeobacter sp. LSS9
Phenylobacterium sp. HYN0004
Phenylobacterium zucineum
