dgms_id,ms_name,procsm_id,biosample_id
nmdc:dgms-12-m2y87416,20220119_JGI_MD_507130_BioS_final1_QE-139_HILICZ_USHXG01825_POS_MSMS_109RM_SKWD-24-1-Corv-RM_3_Rg70to1050-CE205060-root-S1_Run943,nmdc:procsm-11-yaa8h814,nmdc:bsm-11-qzncy838
nmdc:dgms-12-6z5w5v84,20220119_JGI_MD_507130_BioS_final1_QE-139_HILICZ_USHXG01825_POS_MSMS_109RZM_SKWD-24-1-Corv-RZM_3_Rg70to1050-CE205060-rhizo-S1_Run621,nmdc:procsm-11-gs9njg96,nmdc:bsm-11-1a9d1633
nmdc:dgms-12-p3m1te11,20220119_JGI_MD_507130_BioS_final1_QE-139_HILICZ_USHXG01825_POS_MSMS_10LM_BESC-133-Corv-LM_1_Rg70to1050-CE102040-leaf-S1_Run61,nmdc:procsm-11-8e98g167,nmdc:bsm-11-g4my3419
nmdc:dgms-12-w9a29b05,20220119_JGI_MD_507130_BioS_final1_QE-139_HILICZ_USHXG01825_POS_MSMS_10RM_BESC-133-Corv-RM_1_Rg70to1050-CE102040-root-S1_Run770,nmdc:procsm-11-fk0rht68,nmdc:bsm-11-sdjyhj66
nmdc:dgms-12-j1hxbg57,20220119_JGI_MD_507130_BioS_final1_QE-139_HILICZ_USHXG01825_POS_MSMS_10RZM_BESC-133-Corv-RZM_1_Rg70to1050-CE102040-rhizo-S1_Run374,nmdc:procsm-11-bqvnb630,nmdc:bsm-11-h49t7j41
nmdc:dgms-12-6apnck23,20220119_JGI_MD_507130_BioS_final1_QE-139_HILICZ_USHXG01825_POS_MSMS_11LM_BESC-133-Corv-LM_2_Rg70to1050-CE102040-leaf-S1_Run137,nmdc:procsm-11-cx8p2d68,nmdc:bsm-11-r3tm7493
nmdc:dgms-12-c8wgfv44,20220119_JGI_MD_507130_BioS_final1_QE-139_HILICZ_USHXG01825_POS_MSMS_11RM_BESC-133-Corv-RM_2_Rg70to1050-CE102040-root-S1_Run809,nmdc:procsm-11-t03mzm57,nmdc:bsm-11-dz264p50
nmdc:dgms-12-skpng327,20220119_JGI_MD_507130_BioS_final1_QE-139_HILICZ_USHXG01825_POS_MSMS_11RZM_BESC-133-Corv-RZM_2_Rg70to1050-CE102040-rhizo-S1_Run557,nmdc:procsm-11-rnfnbw12,nmdc:bsm-11-ad739z23
nmdc:dgms-12-wf822y16,20220119_JGI_MD_507130_BioS_final1_QE-139_HILICZ_USHXG01825_POS_MSMS_12LM_BESC-133-Corv-LM_3_Rg70to1050-CE205060-leaf-S1_Run238,nmdc:procsm-11-b27qyr36,nmdc:bsm-11-j6j1p639
nmdc:dgms-12-t6t3vf76,20220119_JGI_MD_507130_BioS_final1_QE-139_HILICZ_USHXG01825_POS_MSMS_12RZM_BESC-133-Corv-RZM_3_Rg70to1050-CE205060-rhizo-S1_Run630,nmdc:procsm-11-chd39380,nmdc:bsm-11-g9w69290
nmdc:dgms-12-s1kqph23,20220119_JGI_MD_507130_BioS_final1_QE-139_HILICZ_USHXG01825_POS_MSMS_13RM_BESC-198-Clat-RM_2_Rg70to1050-CE102040-root-S1_Run925,nmdc:procsm-11-rdjena61,nmdc:bsm-11-766dwa91
nmdc:dgms-12-53cx2k43,20220119_JGI_MD_507130_BioS_final1_QE-139_HILICZ_USHXG01825_POS_MSMS_13RZM_BESC-198-Clat-RZM_2_Rg70to1050-CE102040-rhizo-S1_Run469,nmdc:procsm-11-n2jhyk28,nmdc:bsm-11-kgkcxn39
nmdc:dgms-12-j60ctn57,20220119_JGI_MD_507130_BioS_final1_QE-139_HILICZ_USHXG01825_POS_MSMS_14LM_BESC-198-Clat-LM_3_Rg70to1050-CE205060-leaf-S1_Run235,nmdc:procsm-11-m8k2wn62,nmdc:bsm-11-c12hyq86
nmdc:dgms-12-1q86w148,20220119_JGI_MD_507130_BioS_final1_QE-139_HILICZ_USHXG01825_POS_MSMS_15LM_BESC-234-Clat-LM_1_Rg70to1050-CE102040-leaf-S1_Run104,nmdc:procsm-11-h7235w05,nmdc:bsm-11-nr7vje40
nmdc:dgms-12-8xayka46,20220119_JGI_MD_507130_BioS_final1_QE-139_HILICZ_USHXG01825_POS_MSMS_15RM_BESC-234-Clat-RM_1_Rg70to1050-CE102040-root-S1_Run730,nmdc:procsm-11-n0bbks47,nmdc:bsm-11-69g1rw32
nmdc:dgms-12-g1zgv934,20220119_JGI_MD_507130_BioS_final1_QE-139_HILICZ_USHXG01825_POS_MSMS_15RZM_BESC-234-Clat-RZM_1_Rg70to1050-CE102040-rhizo-S1_Run362,nmdc:procsm-11-kyr5kd41,nmdc:bsm-11-b3d5yg81
nmdc:dgms-12-bhkw3m74,20220119_JGI_MD_507130_BioS_final1_QE-139_HILICZ_USHXG01825_POS_MSMS_16LM_BESC-234-Clat-LM_2_Rg70to1050-CE102040-leaf-S1_Run183,nmdc:procsm-11-hjj7aq43,nmdc:bsm-11-c756vg97
nmdc:dgms-12-ctk3w076,20220119_JGI_MD_507130_BioS_final1_QE-139_HILICZ_USHXG01825_POS_MSMS_16RM_BESC-234-Clat-RM_2_Rg70to1050-CE102040-root-S1_Run849,nmdc:procsm-11-wmgsh423,nmdc:bsm-11-vp7n5531
nmdc:dgms-12-tq10r597,20220119_JGI_MD_507130_BioS_final1_QE-139_HILICZ_USHXG01825_POS_MSMS_16RZM_BESC-234-Clat-RZM_2_Rg70to1050-CE102040-rhizo-S1_Run484,nmdc:procsm-11-14x7s586,nmdc:bsm-11-aztxt406
nmdc:dgms-12-7vsm6n35,20220119_JGI_MD_507130_BioS_final1_QE-139_HILICZ_USHXG01825_POS_MSMS_17LM_BESC-234-Corv-LM_1_Rg70to1050-CE102040-leaf-S1_Run70,nmdc:procsm-11-qnraw047,nmdc:bsm-11-s70cv630
nmdc:dgms-12-a4w9r164,20220119_JGI_MD_507130_BioS_final1_QE-139_HILICZ_USHXG01825_POS_MSMS_17RM_BESC-234-Corv-RM_1_Rg70to1050-CE102040-root-S1_Run773,nmdc:procsm-11-zbfvz433,nmdc:bsm-11-62fxv990
nmdc:dgms-12-h9f1ar42,20220119_JGI_MD_507130_BioS_final1_QE-139_HILICZ_USHXG01825_POS_MSMS_17RZM_BESC-234-Corv-RZM_1_Rg70to1050-CE102040-rhizo-S1_Run344,nmdc:procsm-11-k7habn11,nmdc:bsm-11-v0hqhp22
nmdc:dgms-12-e1wc0v39,20220119_JGI_MD_507130_BioS_final1_QE-139_HILICZ_USHXG01825_POS_MSMS_18LM_BESC-234-Corv-LM_2_Rg70to1050-CE102040-leaf-S1_Run116,nmdc:procsm-11-65fav813,nmdc:bsm-11-fyey4107
nmdc:dgms-12-yq4x4r67,20220119_JGI_MD_507130_BioS_final1_QE-139_HILICZ_USHXG01825_POS_MSMS_18RM_BESC-234-Corv-RM_2_Rg70to1050-CE102040-root-S1_Run891,nmdc:procsm-11-erbb8g74,nmdc:bsm-11-dtyb1w45
nmdc:dgms-12-kmt6rs39,20220119_JGI_MD_507130_BioS_final1_QE-139_HILICZ_USHXG01825_POS_MSMS_18RZM_BESC-234-Corv-RZM_2_Rg70to1050-CE102040-rhizo-S1_Run481,nmdc:procsm-11-qf8zex56,nmdc:bsm-11-d1h1d248
nmdc:dgms-12-bk58x862,20220119_JGI_MD_507130_BioS_final1_QE-139_HILICZ_USHXG01825_POS_MSMS_19LM_BESC-234-Corv-LM_3_Rg70to1050-CE205060-leaf-S1_Run271,nmdc:procsm-11-fgkvce14,nmdc:bsm-11-djqze645
nmdc:dgms-12-ydnv3g57,20220119_JGI_MD_507130_BioS_final1_QE-139_HILICZ_USHXG01825_POS_MSMS_19RM_BESC-234-Corv-RM_3_Rg70to1050-CE205060-root-S1_Run980,nmdc:procsm-11-0x9q7r54,nmdc:bsm-11-qvm0vt03
nmdc:dgms-12-mncy9r27,20220119_JGI_MD_507130_BioS_final1_QE-139_HILICZ_USHXG01825_POS_MSMS_19RZM_BESC-234-Corv-RZM_3_Rg70to1050-CE205060-rhizo-S1_Run660,nmdc:procsm-11-7x2zvn03,nmdc:bsm-11-da01b330
nmdc:dgms-12-3frpqe81,20220119_JGI_MD_507130_BioS_final1_QE-139_HILICZ_USHXG01825_POS_MSMS_1LM_BESC-13-Clat-LM_1_Rg70to1050-CE102040-leaf-S1_Run43,nmdc:procsm-11-2fka8b94,nmdc:bsm-11-p9j7rw40
nmdc:dgms-12-812nh731,20220119_JGI_MD_507130_BioS_final1_QE-139_HILICZ_USHXG01825_POS_MSMS_1RM_BESC-13-Clat-RM_1_Rg70to1050-CE102040-root-S1_Run803,nmdc:procsm-11-cea3xm38,nmdc:bsm-11-g4rxzh95
nmdc:dgms-12-zdmtm042,20220119_JGI_MD_507130_BioS_final1_QE-139_HILICZ_USHXG01825_POS_MSMS_1RZM_BESC-13-Clat-RZM_1_Rg70to1050-CE102040-rhizo-S1_Run350,nmdc:procsm-11-hhezqf68,nmdc:bsm-11-vnkf4228
nmdc:dgms-12-z5a48g46,20220119_JGI_MD_507130_BioS_final1_QE-139_HILICZ_USHXG01825_POS_MSMS_20LM_BESC-258-Clat-LM_1_Rg70to1050-CE102040-leaf-S1_Run40,nmdc:procsm-11-2wy7dv24,nmdc:bsm-11-qy2fef59
nmdc:dgms-12-v33qpp90,20220119_JGI_MD_507130_BioS_final1_QE-139_HILICZ_USHXG01825_POS_MSMS_20RM_BESC-258-Clat-RM_1_Rg70to1050-CE102040-root-S1_Run779,nmdc:procsm-11-cmrh8688,nmdc:bsm-11-nx7zwq61
nmdc:dgms-12-anfcgn54,20220119_JGI_MD_507130_BioS_final1_QE-139_HILICZ_USHXG01825_POS_MSMS_20RZM_BESC-258-Clat-RZM_1_Rg70to1050-CE102040-rhizo-S1_Run396,nmdc:procsm-11-7jdwcp02,nmdc:bsm-11-yxxvqg27
nmdc:dgms-12-15fkka63,20220119_JGI_MD_507130_BioS_final1_QE-139_HILICZ_USHXG01825_POS_MSMS_21LM_BESC-258-Clat-LM_2_Rg70to1050-CE102040-leaf-S1_Run207,nmdc:procsm-11-dxzj2j09,nmdc:bsm-11-wnrp0p76
nmdc:dgms-12-enc09073,20220119_JGI_MD_507130_BioS_final1_QE-139_HILICZ_USHXG01825_POS_MSMS_21RM_BESC-258-Clat-RM_2_Rg70to1050-CE102040-root-S1_Run855,nmdc:procsm-11-zggj4n19,nmdc:bsm-11-wh35sj59
nmdc:dgms-12-ed302m52,20220119_JGI_MD_507130_BioS_final1_QE-139_HILICZ_USHXG01825_POS_MSMS_21RZM_BESC-258-Clat-RZM_2_Rg70to1050-CE102040-rhizo-S1_Run517,nmdc:procsm-11-sfkxwc81,nmdc:bsm-11-8ah8pz02
nmdc:dgms-12-4kksz279,20220119_JGI_MD_507130_BioS_final1_QE-139_HILICZ_USHXG01825_POS_MSMS_22LM_BESC-285-Clat-LM_1_Rg70to1050-CE102040-leaf-S1_Run46,nmdc:procsm-11-n9kgzs04,nmdc:bsm-11-zf5qxz83
nmdc:dgms-12-gyaksd12,20220119_JGI_MD_507130_BioS_final1_QE-139_HILICZ_USHXG01825_POS_MSMS_22RM_BESC-285-Clat-RM_1_Rg70to1050-CE102040-root-S1_Run761,nmdc:procsm-11-qe49sb92,nmdc:bsm-11-42c9kj17
nmdc:dgms-12-c5w4rs20,20220119_JGI_MD_507130_BioS_final1_QE-139_HILICZ_USHXG01825_POS_MSMS_22RZM_BESC-285-Clat-RZM_1_Rg70to1050-CE102040-rhizo-S1_Run441,nmdc:procsm-11-e7xqd722,nmdc:bsm-11-18btad96
nmdc:dgms-12-pqrf8z52,20220119_JGI_MD_507130_BioS_final1_QE-139_HILICZ_USHXG01825_POS_MSMS_23LM_BESC-285-Clat-LM_2_Rg70to1050-CE102040-leaf-S1_Run189,nmdc:procsm-11-xxbzpe55,nmdc:bsm-11-th3sr643
nmdc:dgms-12-rj9zs645,20220119_JGI_MD_507130_BioS_final1_QE-139_HILICZ_USHXG01825_POS_MSMS_23RM_BESC-285-Clat-RM_2_Rg70to1050-CE102040-root-S1_Run888,nmdc:procsm-11-rdambc96,nmdc:bsm-11-m4p1ck60
nmdc:dgms-12-bhsqzw48,20220119_JGI_MD_507130_BioS_final1_QE-139_HILICZ_USHXG01825_POS_MSMS_23RZM_BESC-285-Clat-RZM_2_Rg70to1050-CE102040-rhizo-S1_Run457,nmdc:procsm-11-gvxth280,nmdc:bsm-11-2a37n046
nmdc:dgms-12-ejjp6m25,20220119_JGI_MD_507130_BioS_final1_QE-139_HILICZ_USHXG01825_POS_MSMS_24LM_BESC-307-Clat-LM_1_Rg70to1050-CE102040-leaf-S1_Run79,nmdc:procsm-11-1rfs4g74,nmdc:bsm-11-z75j2v52
nmdc:dgms-12-qq8d6a64,20220119_JGI_MD_507130_BioS_final1_QE-139_HILICZ_USHXG01825_POS_MSMS_24RM_BESC-307-Clat-RM_1_Rg70to1050-CE102040-root-S1_Run727,nmdc:procsm-11-f852yb84,nmdc:bsm-11-1yvac190
nmdc:dgms-12-2ex44683,20220119_JGI_MD_507130_BioS_final1_QE-139_HILICZ_USHXG01825_POS_MSMS_24RZM_BESC-307-Clat-RZM_1_Rg70to1050-CE102040-rhizo-S1_Run377,nmdc:procsm-11-x7ttp173,nmdc:bsm-11-5snc2s56
nmdc:dgms-12-j0cxbz51,20220119_JGI_MD_507130_BioS_final1_QE-139_HILICZ_USHXG01825_POS_MSMS_25RM_BESC-307-Clat-RM_2_Rg70to1050-CE102040-root-S1_Run852,nmdc:procsm-11-evs47h63,nmdc:bsm-11-acfvxq24
nmdc:dgms-12-ghqzng58,20220119_JGI_MD_507130_BioS_final1_QE-139_HILICZ_USHXG01825_POS_MSMS_25RZM_BESC-307-Clat-RZM_2_Rg70to1050-CE102040-rhizo-S1_Run545,nmdc:procsm-11-0tszth07,nmdc:bsm-11-vc1cgz17
nmdc:dgms-12-a9npxv36,20220119_JGI_MD_507130_BioS_final1_QE-139_HILICZ_USHXG01825_POS_MSMS_26LM_BESC-307-Corv-LM_1_Rg70to1050-CE102040-leaf-S1_Run82,nmdc:procsm-11-gbd5n976,nmdc:bsm-11-6z11g163
nmdc:dgms-12-3vjgaa27,20220119_JGI_MD_507130_BioS_final1_QE-139_HILICZ_USHXG01825_POS_MSMS_26RM_BESC-307-Corv-RM_1_Rg70to1050-CE102040-root-S1_Run736,nmdc:procsm-11-pwattr82,nmdc:bsm-11-gwx12029
nmdc:dgms-12-ckta7492,20220119_JGI_MD_507130_BioS_final1_QE-139_HILICZ_USHXG01825_POS_MSMS_26RZM_BESC-307-Corv-RZM_1_Rg70to1050-CE102040-rhizo-S1_Run393,nmdc:procsm-11-ywfmwp22,nmdc:bsm-11-6ntzv433
nmdc:dgms-12-0mst0756,20220119_JGI_MD_507130_BioS_final1_QE-139_HILICZ_USHXG01825_POS_MSMS_27LM_BESC-307-Corv-LM_2_Rg70to1050-CE102040-leaf-S1_Run155,nmdc:procsm-11-2603sk66,nmdc:bsm-11-j1hqcz15
nmdc:dgms-12-tsp9y534,20220119_JGI_MD_507130_BioS_final1_QE-139_HILICZ_USHXG01825_POS_MSMS_27RM_BESC-307-Corv-RM_2_Rg70to1050-CE102040-root-S1_Run864,nmdc:procsm-11-8fjtyd22,nmdc:bsm-11-jy6ece20
nmdc:dgms-12-4rp76x51,20220119_JGI_MD_507130_BioS_final1_QE-139_HILICZ_USHXG01825_POS_MSMS_27RZM_BESC-307-Corv-RZM_2_Rg70to1050-CE102040-rhizo-S1_Run536,nmdc:procsm-11-b634z183,nmdc:bsm-11-arjq1c41
nmdc:dgms-12-pgkfkt31,20220119_JGI_MD_507130_BioS_final1_QE-139_HILICZ_USHXG01825_POS_MSMS_28LM_BESC-307-Corv-LM_3_Rg70to1050-CE205060-leaf-S1_Run268,nmdc:procsm-11-wbgzs591,nmdc:bsm-11-pgxc4f08
nmdc:dgms-12-mendwv08,20220119_JGI_MD_507130_BioS_final1_QE-139_HILICZ_USHXG01825_POS_MSMS_28RM_BESC-307-Corv-RM_3_Rg70to1050-CE205060-root-S1_Run1010,nmdc:procsm-11-q305be20,nmdc:bsm-11-t7xb8h63
nmdc:dgms-12-nk4xkn12,20220119_JGI_MD_507130_BioS_final1_QE-139_HILICZ_USHXG01825_POS_MSMS_28RZM_BESC-307-Corv-RZM_3_Rg70to1050-CE205060-rhizo-S1_Run596,nmdc:procsm-11-d3q41d96,nmdc:bsm-11-rtchk112
nmdc:dgms-12-y6mmzs03,20220119_JGI_MD_507130_BioS_final1_QE-139_HILICZ_USHXG01825_POS_MSMS_29LM_BESC-331-Clat-LM_2_Rg70to1050-CE102040-leaf-S1_Run125,nmdc:procsm-11-ykm5gm65,nmdc:bsm-11-trpbtt49
nmdc:dgms-12-zg1k5z85,20220119_JGI_MD_507130_BioS_final1_QE-139_HILICZ_USHXG01825_POS_MSMS_29RM_BESC-331-Clat-RM_2_Rg70to1050-CE102040-root-S1_Run904,nmdc:procsm-11-a6avr411,nmdc:bsm-11-8g7xbe66
nmdc:dgms-12-n3qgr396,20220119_JGI_MD_507130_BioS_final1_QE-139_HILICZ_USHXG01825_POS_MSMS_29RZM_BESC-331-Clat-RZM_2_Rg70to1050-CE102040-rhizo-S1_Run539,nmdc:procsm-11-xn21qt76,nmdc:bsm-11-2g6d7w97
nmdc:dgms-12-cqeh9580,20220119_JGI_MD_507130_BioS_final1_QE-139_HILICZ_USHXG01825_POS_MSMS_2LM_BESC-13-Clat-LM_2_Rg70to1050-CE102040-leaf-S1_Run195,nmdc:procsm-11-rhm0bk97,nmdc:bsm-11-nwh9ez71
nmdc:dgms-12-jnht2c89,20220119_JGI_MD_507130_BioS_final1_QE-139_HILICZ_USHXG01825_POS_MSMS_2RM_BESC-13-Clat-RM_2_Rg70to1050-CE102040-root-S1_Run840,nmdc:procsm-11-tgmztq55,nmdc:bsm-11-b7pv2a25
nmdc:dgms-12-f6g8am83,20220119_JGI_MD_507130_BioS_final1_QE-139_HILICZ_USHXG01825_POS_MSMS_2RZM_BESC-13-Clat-RZM_2_Rg70to1050-CE102040-rhizo-S1_Run490,nmdc:procsm-11-vjd0fg23,nmdc:bsm-11-k7jqh647
nmdc:dgms-12-99sng961,20220119_JGI_MD_507130_BioS_final1_QE-139_HILICZ_USHXG01825_POS_MSMS_30LM_BESC-331-Corv-LM_1_Rg70to1050-CE102040-leaf-S1_Run67,nmdc:procsm-11-k318kq30,nmdc:bsm-11-jjchgw36
nmdc:dgms-12-6w14m317,20220119_JGI_MD_507130_BioS_final1_QE-139_HILICZ_USHXG01825_POS_MSMS_30RM_BESC-331-Corv-RM_1_Rg70to1050-CE102040-root-S1_Run715,nmdc:procsm-11-jam5h604,nmdc:bsm-11-9f2ahd94
nmdc:dgms-12-jzzcaq95,20220119_JGI_MD_507130_BioS_final1_QE-139_HILICZ_USHXG01825_POS_MSMS_30RZM_BESC-331-Corv-RZM_1_Rg70to1050-CE102040-rhizo-S1_Run371,nmdc:procsm-11-7c09xy54,nmdc:bsm-11-ga8cav80
nmdc:dgms-12-pp825k84,20220119_JGI_MD_507130_BioS_final1_QE-139_HILICZ_USHXG01825_POS_MSMS_31LM_BESC-331-Corv-LM_2_Rg70to1050-CE102040-leaf-S1_Run177,nmdc:procsm-11-6fcyae82,nmdc:bsm-11-bm9haf23
nmdc:dgms-12-fg1dt493,20220119_JGI_MD_507130_BioS_final1_QE-139_HILICZ_USHXG01825_POS_MSMS_31RM_BESC-331-Corv-RM_2_Rg70to1050-CE102040-root-S1_Run879,nmdc:procsm-11-bhbzxf70,nmdc:bsm-11-j2pfz414
nmdc:dgms-12-dxx6ms96,20220119_JGI_MD_507130_BioS_final1_QE-139_HILICZ_USHXG01825_POS_MSMS_31RZM_BESC-331-Corv-RZM_2_Rg70to1050-CE102040-rhizo-S1_Run493,nmdc:procsm-11-r323yb98,nmdc:bsm-11-wpsg6186
nmdc:dgms-12-mehjqz32,20220119_JGI_MD_507130_BioS_final1_QE-139_HILICZ_USHXG01825_POS_MSMS_32LM_BESC-331-Corv-LM_3_Rg70to1050-CE205060-leaf-S1_Run292,nmdc:procsm-11-kxtefz09,nmdc:bsm-11-yd4dqe75
nmdc:dgms-12-qj9q8q06,20220119_JGI_MD_507130_BioS_final1_QE-139_HILICZ_USHXG01825_POS_MSMS_32RM_BESC-331-Corv-RM_3_Rg70to1050-CE205060-root-S1_Run998,nmdc:procsm-11-ysh3jr12,nmdc:bsm-11-kdja3v28
nmdc:dgms-12-xt3h1511,20220119_JGI_MD_507130_BioS_final1_QE-139_HILICZ_USHXG01825_POS_MSMS_32RZM_BESC-331-Corv-RZM_3_Rg70to1050-CE205060-rhizo-S1_Run603,nmdc:procsm-11-ffzpjx93,nmdc:bsm-11-azfn2405
nmdc:dgms-12-9vtq7n04,20220119_JGI_MD_507130_BioS_final1_QE-139_HILICZ_USHXG01825_POS_MSMS_33LM_BESC-351-Clat-LM_1_Rg70to1050-CE102040-leaf-S1_Run95,nmdc:procsm-11-n7hbev40,nmdc:bsm-11-shjn2p67
nmdc:dgms-12-40qhkd45,20220119_JGI_MD_507130_BioS_final1_QE-139_HILICZ_USHXG01825_POS_MSMS_33RM_BESC-351-Clat-RM_1_Rg70to1050-CE102040-root-S1_Run755,nmdc:procsm-11-4ez3bp33,nmdc:bsm-11-spav5m37
nmdc:dgms-12-mvxeba78,20220119_JGI_MD_507130_BioS_final1_QE-139_HILICZ_USHXG01825_POS_MSMS_33RZM_BESC-351-Clat-RZM_1_Rg70to1050-CE102040-rhizo-S1_Run399,nmdc:procsm-11-jbcyhy88,nmdc:bsm-11-ce1sg012
nmdc:dgms-12-7ckp7t31,20220119_JGI_MD_507130_BioS_final1_QE-139_HILICZ_USHXG01825_POS_MSMS_34LM_BESC-351-Clat-LM_2_Rg70to1050-CE102040-leaf-S1_Run186,nmdc:procsm-11-fq9fq278,nmdc:bsm-11-94c2xj88
nmdc:dgms-12-1vqwfv41,20220119_JGI_MD_507130_BioS_final1_QE-139_HILICZ_USHXG01825_POS_MSMS_34RM_BESC-351-Clat-RM_2_Rg70to1050-CE102040-root-S1_Run861,nmdc:procsm-11-gcepb382,nmdc:bsm-11-bqp0m764
nmdc:dgms-12-ydtnsf63,20220119_JGI_MD_507130_BioS_final1_QE-139_HILICZ_USHXG01825_POS_MSMS_34RZM_BESC-351-Clat-RZM_2_Rg70to1050-CE102040-rhizo-S1_Run569,nmdc:procsm-11-my8a9633,nmdc:bsm-11-s110fy15
nmdc:dgms-12-7j9w0t53,20220119_JGI_MD_507130_BioS_final1_QE-139_HILICZ_USHXG01825_POS_MSMS_35LM_BESC-351-Clat-LM_3_Rg70to1050-CE205060-leaf-S1_Run241,nmdc:procsm-11-tgz38h44,nmdc:bsm-11-678ndj04
nmdc:dgms-12-svywp651,20220119_JGI_MD_507130_BioS_final1_QE-139_HILICZ_USHXG01825_POS_MSMS_35RM_BESC-351-Clat-RM_3_Rg70to1050-CE205060-root-S1_Run968,nmdc:procsm-11-1s2x2595,nmdc:bsm-11-aesqd647
nmdc:dgms-12-b25fyb02,20220119_JGI_MD_507130_BioS_final1_QE-139_HILICZ_USHXG01825_POS_MSMS_35RZM_BESC-351-Clat-RZM_3_Rg70to1050-CE205060-rhizo-S1_Run654,nmdc:procsm-11-xrm8sk77,nmdc:bsm-11-zxvekh84
nmdc:dgms-12-q96qd662,20220119_JGI_MD_507130_BioS_final1_QE-139_HILICZ_USHXG01825_POS_MSMS_36LM_BESC-351-Corv-LM_1_Rg70to1050-CE102040-leaf-S1_Run22,nmdc:procsm-11-de3gc513,nmdc:bsm-11-cvqsze66
nmdc:dgms-12-eskczs31,20220119_JGI_MD_507130_BioS_final1_QE-139_HILICZ_USHXG01825_POS_MSMS_36RM_BESC-351-Corv-RM_1_Rg70to1050-CE102040-root-S1_Run703,nmdc:procsm-11-8s878e27,nmdc:bsm-11-nrkha596
nmdc:dgms-12-ba1e3n38,20220119_JGI_MD_507130_BioS_final1_QE-139_HILICZ_USHXG01825_POS_MSMS_36RZM_BESC-351-Corv-RZM_1_Rg70to1050-CE102040-rhizo-S1_Run381,nmdc:procsm-11-mnxbsz41,nmdc:bsm-11-k7fkcz65
nmdc:dgms-12-c517hp18,20220119_JGI_MD_507130_BioS_final1_QE-139_HILICZ_USHXG01825_POS_MSMS_37LM_BESC-351-Corv-LM_2_Rg70to1050-CE102040-leaf-S1_Run113,nmdc:procsm-11-jzs1x477,nmdc:bsm-11-trbf6m66
nmdc:dgms-12-w3kkwz35,20220119_JGI_MD_507130_BioS_final1_QE-139_HILICZ_USHXG01825_POS_MSMS_37RM_BESC-351-Corv-RM_2_Rg70to1050-CE102040-root-S1_Run910,nmdc:procsm-11-rw4bkq62,nmdc:bsm-11-tcxb3w32
nmdc:dgms-12-0tzkn963,20220119_JGI_MD_507130_BioS_final1_QE-139_HILICZ_USHXG01825_POS_MSMS_37RZM_BESC-351-Corv-RZM_2_Rg70to1050-CE102040-rhizo-S1_Run563,nmdc:procsm-11-vbcf2804,nmdc:bsm-11-hhb2g180
nmdc:dgms-12-1zx82109,20220119_JGI_MD_507130_BioS_final1_QE-139_HILICZ_USHXG01825_POS_MSMS_38LM_BESC-351-Corv-LM_3_Rg70to1050-CE205060-leaf-S1_Run262,nmdc:procsm-11-8htfwc67,nmdc:bsm-11-zsdrmw76
nmdc:dgms-12-jtn10128,20220119_JGI_MD_507130_BioS_final1_QE-139_HILICZ_USHXG01825_POS_MSMS_38RM_BESC-351-Corv-RM_3_Rg70to1050-CE205060-root-S1_Run1032,nmdc:procsm-11-dydkb763,nmdc:bsm-11-p4wss361
nmdc:dgms-12-4nepg056,20220119_JGI_MD_507130_BioS_final1_QE-139_HILICZ_USHXG01825_POS_MSMS_38RZM_BESC-351-Corv-RZM_3_Rg70to1050-CE205060-rhizo-S1_Run648,nmdc:procsm-11-bfke2j55,nmdc:bsm-11-z1r5gy96
nmdc:dgms-12-sszdzv92,20220119_JGI_MD_507130_BioS_final1_QE-139_HILICZ_USHXG01825_POS_MSMS_39LM_BESC-360-Clat-LM_2_Rg70to1050-CE102040-leaf-S1_Run131,nmdc:procsm-11-55qp2725,nmdc:bsm-11-ppp4fk41
nmdc:dgms-12-rhymm955,20220119_JGI_MD_507130_BioS_final1_QE-139_HILICZ_USHXG01825_POS_MSMS_39RM_BESC-360-Clat-RM_2_Rg70to1050-CE102040-root-S1_Run818,nmdc:procsm-11-mywgqf31,nmdc:bsm-11-m0h9cb45
nmdc:dgms-12-zqsa6v10,20220119_JGI_MD_507130_BioS_final1_QE-139_HILICZ_USHXG01825_POS_MSMS_39RZM_BESC-360-Clat-RZM_2_Rg70to1050-CE102040-rhizo-S1_Run450,nmdc:procsm-11-25r1td74,nmdc:bsm-11-adzwqg44
nmdc:dgms-12-29j0vh23,20220119_JGI_MD_507130_BioS_final1_QE-139_HILICZ_USHXG01825_POS_MSMS_3LM_BESC-13-Clat-LM_3_Rg70to1050-CE205060-leaf-S1_Run222,nmdc:procsm-11-37yvbv76,nmdc:bsm-11-73zqmh40
nmdc:dgms-12-4vws0008,20220119_JGI_MD_507130_BioS_final1_QE-139_HILICZ_USHXG01825_POS_MSMS_3RM_BESC-13-Clat-RM_3_Rg70to1050-CE205060-root-S1_Run1019,nmdc:procsm-11-0qzfnc77,nmdc:bsm-11-jq2e3v76
nmdc:dgms-12-e848h333,20220119_JGI_MD_507130_BioS_final1_QE-139_HILICZ_USHXG01825_POS_MSMS_3RZM_BESC-13-Clat-RZM_3_Rg70to1050-CE205060-rhizo-S1_Run575,nmdc:procsm-11-dkp9p459,nmdc:bsm-11-k3zdem68
