feature_id	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50	51	52	53	54	55	56	57	58	59	60	61	62	63	64	65	66	67	68	69	70	71	72	73	74	75	76	77	78	79	80	81	82	83	84	85	86	87	88	89	90	91	92	93	94	95	96	97	98	99	100	101	102	103	104
C18_positive|IK:NGFMICBWJRZIBI-UHFFFAOYSA-N	4910265.286675756	3967071.9704986643	6072425.05811962	846214.452407381	9274743.869597953	529479.7956172961	3462507.0295293764	2102634.3080409747	3154544.2671043854	433927.9444698823	4139235.100807667	209649.35888173655	6094739.491995317	13618909.436555352	3215127.5785426735	4931198.914954482	942523.4327069429	195305.32742990725	6530966.028014554	917689.4541968203	7553077.501541613	3506354.493515834	1930843.1477685075	100781.08813309103	134964.65964082794	144886.16936018536	7523158.8171745	667994.2335583122	501458.2835678414	701909.0723056091	2244361.8511334294	1073727.904365128	1441142.8474471169	1831430.8698881357	4755130.0868317615	1808215.7505800575	2387065.7819396127	1049456.1396789872	1239924.507608495	5811132.542956735	925606.7613287793	7335243.737000515	185619.95797532637	1797637.9675714332	11741965.035205914	626235.831836976	44061.51371842494	7806169.650526568	71484.3773021596	5088653.298549424	5426848.2292113295	5311474.497283773	486953.9155781933	10290811.392921032	2573607.9664328843	3210733.5483478913	4290987.78716558	5055390.982547757	4029656.4331101724	6196850.543125788	9624890.185481647	9824079.83258819	1437558.6601590987	2071727.7870812463	392622.64434362226	319878.47495241516	3530208.533849672	948595.0962850377	3441498.2600318645	3755870.2476921664	511980.6302916561	1607216.1284199392	9245094.537608478	4078546.310695487	1927715.0293874624	1485621.56999369	191664.6903987423	999594.1218351641	1454618.4390681186	105918.74899712944	3703888.131953685	2124734.2883400577	4422800.095344063	4957902.084118552	9982980.152731387	5539464.5712175565	296606.92350889393	1141371.1658312087	1083063.6272968238	428575.5235443066	969906.1809395468	3755302.5467840885	2907010.7995305425	9744820.605449535	403732.89778757154	3921250.508297658	391162.74546517263	208607.03758286484	4072913.5477166194	293929.04914068175	3748898.5335934185	504001.28553773445	295011.95516611665	5747846.938080873	90541.03706476087
C18_positive|IK:SIKJAQJRHWYJAI-UHFFFAOYSA-N	1507227.317096905	5351545.761240603	2233417.598769576	331799.9288411586	1436924.0557581033	0.0	2370770.9685243377	576623.394007578	2419818.8798936023	347005.0418868212	5071364.202410223	0.0	6683827.835701288	2198135.0164436866	556426.6980017575	1308258.3785734505	0.0	0.0	4331678.954539707	0.0	6947301.910851832	688030.9570813472	642751.4201832128	0.0	0.0	0.0	7515263.865909579	0.0	0.0	0.0	0.0	0.0	893823.0986837676	627958.8699166193	10369014.215025188	0.0	1102160.8107748027	0.0	0.0	11303186.666387903	0.0	10803010.263181688	0.0	837116.3469956216	0.0	0.0	0.0	5354971.826508105	0.0	9319520.222916005	2989511.2333097192	3118077.8886421304	0.0	10146349.0829898	402264.6288424135	186047.7761412449	2683235.0214383616	1862347.3669842475	1687852.1522986882	1411948.66571875	4002047.1815682068	7975459.3624867825	0.0	986478.4792947762	0.0	0.0	573477.7809686954	360652.4006839396	796623.8236474702	1206769.587004007	830583.0018330234	461362.7396001813	10913954.427810187	1561123.35086754	608187.2655173097	0.0	0.0	514540.03600727057	881185.744891643	0.0	592160.1292675439	264607.9606529395	2330036.801757098	0.0	5103698.10116696	0.0	830265.5759601587	0.0	377782.338929593	0.0	592052.8433038663	991084.4691001159	403653.55783605546	2960807.691963909	0.0	973734.0144253973	493659.90141131077	0.0	512522.03999780107	0.0	11231731.645944102	0.0	740534.13531278	3925771.2232415667	0.0
HILICZ_positive|IK:FDGQSTZJBFJUBT-UHFFFAOYSA-N	1076505.457361163	0.0	0.0	110127.73093188179	1439640.6064033518	365451.02846918657	0.0	2945455.081689819	0.0	88524.27088008165	3943028.7858008076	0.0	0.0	0.0	0.0	0.0	0.0	497466.4388570114	0.0	317108.20561148046	0.0	612421.1874044461	0.0	0.0	1268480.784894409	347155.0569914786	4762707.067329738	198505.01316659668	0.0	0.0	367445.9023819917	106467.39050973814	4457646.606654379	0.0	23189503.038184043	3144881.550215601	1475557.6887725452	1582664.4771523953	0.0	0.0	0.0	1814105.1657342243	1323424.3421430937	0.0	13522646.189445337	2137333.618365641	501688.01522706024	11054523.501883635	51855.13808515193	0.0	0.0	0.0	1788898.3695534172	1508119.0751699302	0.0	2002012.4287308943	759426.0327486063	0.0	0.0	6322670.686851107	0.0	0.0	0.0	0.0	654152.1835754232	0.0	0.0	1478663.8657895154	631537.8441023749	0.0	1468328.912996727	0.0	2092155.0631257007	0.0	918129.6726878805	0.0	0.0	407048.5088732743	0.0	109075.5091096169	3265706.0317625124	0.0	0.0	1410598.268590108	541996.3592082781	1397585.179351204	0.0	0.0	88936.37855677401	1325893.2796750397	1134593.4037781572	0.0	866940.7544699016	0.0	0.0	1440267.944719266	502257.3333325692	53374.14380322129	2525926.4054936105	0.0	1237038.2647623336	324868.6091287767	106209.28196642053	1242410.9058864287	966458.0508517484
HILICZ_negative|IK:DRTQHJPVMGBUCF-UHFFFAOYSA-N	4734294.956859636	2254167.050118692	3544814.610344572	0.0	0.0	0.0	744976.0093124644	4176289.8742911397	410693.97988496546	2203184.1073583616	0.0	0.0	0.0	4632714.784363794	5756800.0142378835	6495426.621473129	0.0	2878012.8431210425	6426035.317486541	142926.79024878523	0.0	0.0	2040983.6035930703	0.0	0.0	0.0	9270352.320361722	1770407.0706971318	200384.26441421427	2068069.5460360383	0.0	0.0	0.0	0.0	5750195.996435772	0.0	275679.45748352836	0.0	0.0	11103265.766925707	0.0	6276799.78455363	2915800.3439685884	0.0	6875285.764706954	212043.0189784898	0.0	9824580.10137634	0.0	0.0	0.0	5147061.765811657	0.0	4794017.140352372	0.0	3212472.239859769	0.0	2498576.478891315	0.0	0.0	3472827.9742768495	805285.2763224418	0.0	289882.76106341433	0.0	0.0	0.0	1666997.1957682509	0.0	3679088.7408688827	828594.0403430806	0.0	1254227.628087842	3706177.930564444	0.0	18043086.804957777	0.0	1613988.028438882	0.0	0.0	5631677.868604063	2419999.883802976	0.0	2667110.569638221	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5817055.330189839	0.0	2145309.2930030767	1065807.181465921	1922944.6833635743	213195.63415480472	0.0	1368977.1877188373	0.0	0.0	0.0	0.0
HILICZ_positive|IK:MUPFEKGTMRGPLJ-ZQSKZDJDSA-N	762146.1876200434	0.0	0.0	1121608.5504595686	0.0	1421307.9758316057	781751.8640076633	1587000.1153808269	293286.51100746245	795661.3825207141	0.0	0.0	0.0	2216099.04616999	0.0	0.0	824850.5246347209	755930.1295045761	6841664.4515693085	222559.17443197395	9985330.713327425	1209752.7291709497	0.0	728540.618140012	791138.5029932556	500207.71185370884	0.0	373891.0261453316	1372167.236119178	363922.24141229154	0.0	182589.86149215675	157106.5226310514	0.0	0.0	733635.0081473232	873168.6819854223	901062.9630323035	1061782.1665894245	0.0	615302.8090535463	0.0	946064.2532956374	847523.7381386324	0.0	159246.15140316446	150578.14969783474	14810382.278214676	288494.0056246592	0.0	8398480.333933948	0.0	461937.5660948902	2061176.8368978489	497787.4468513433	745643.2060755192	0.0	2224004.996815384	433234.7507743844	2400955.695988654	5579550.849183319	11860377.642823156	0.0	0.0	711632.1485818909	0.0	1515532.2294254003	193747.52768924081	3161639.6195825106	0.0	806603.6092652214	2063087.4261539273	14788957.52616882	0.0	902669.5808410336	0.0	381233.64640814794	0.0	515344.2662425267	953379.3224160442	1972781.236092209	792593.7004540816	3099510.4628651156	3121805.674649716	0.0	336830.95937958366	0.0	251008.82893949607	1932070.6075886188	198878.14995902762	629511.8108235634	2519080.215756506	862899.6856221711	2267972.813466312	238751.34777535885	2073695.5767212524	461260.39650757617	833220.828690334	143112.5987340976	886183.1948673812	0.0	590521.4379660788	638134.4850200334	13033929.517241497	429465.9716293666
HILICZ_positive|IK:WHUUTDBJXJRKMK-VKHMYHEASA-N	0.0	7418324.9513089685	726791.8931654135	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2773422.0746597527	0.0	0.0	0.0	0.0	267363.30414766027	0.0	0.0	0.0	0.0	382588.79523010337	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2547465.4923254275	0.0	0.0	0.0	0.0	27814855.69593166	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	637553.5776600386	0.0	0.0	0.0	495651.8210969108	0.0	0.0	0.0	0.0	0.0	0.0	0.0	555795.4042107775	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	398588.0834982467	253940.13278609506	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1004071.8970540058	0.0	0.0	314748.2925127142	0.0
HILICZ_negative|IK:OXQKEKGBFMQTML-KVTDHHQDSA-N	884914.9124127885	3335263.1843078164	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4048647.1960172965	0.0	0.0	0.0	0.0	1355566.4209330534	0.0	0.0	2497455.4551954586	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3486742.4434713004	0.0	0.0	0.0	0.0	0.0	0.0	0.0	26270161.469965346	0.0	0.0	0.0	0.0	7987765.371102145	0.0	3751969.311990208	0.0	0.0	0.0	0.0	0.0	3186005.7830156735	0.0	1848335.7523510454	0.0	904138.0849097628	0.0	711983.3299326447	1672951.2678771813	0.0	2477828.539864853	0.0	0.0	0.0	764490.1095409812	0.0	0.0	1526074.7084113378	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2452556.068845774	0.0	0.0	0.0	0.0	548318.1671650418	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1408974.4521197085	0.0	0.0	1602691.6242764744	0.0
HILICZ_negative|IK:CBQJSKKFNMDLON-UHFFFAOYSA-N	0.0	0.0	335926.64257991314	0.0	0.0	0.0	0.0	1916802.942703458	0.0	0.0	341670.0959297417	0.0	0.0	365680.6941930056	0.0	0.0	0.0	343264.25152945466	493335.1311942336	0.0	0.0	2374698.098368131	405706.87103569583	0.0	0.0	391851.95109725004	0.0	0.0	0.0	0.0	27637432.24331052	0.0	327232.8338023425	0.0	0.0	0.0	0.0	0.0	0.0	0.0	719538.5068189871	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	938335.4176312048	0.0	339874.714618265	326460.04687732493	0.0	468322.6093685625	373335.69380891346	721297.1172977813	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4873298.546728114	0.0	0.0	0.0	0.0	0.0	2210075.315638471	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	352881.38350439083	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4609553.285603798	0.0	0.0	0.0
HILICZ_negative|IK:SMUMBCREXHTKFN-VZOUQOBNSA-N	0.0	0.0	1924464.714506297	879951.2141312181	0.0	0.0	997344.4159228945	2442520.7616229486	3216198.7917779903	0.0	602867.8288315235	0.0	0.0	0.0	4842088.62854049	3041142.785906492	379786.5450011494	0.0	7802581.65870517	672403.2729465773	11752009.650371013	2091646.1852729921	0.0	0.0	0.0	0.0	5894778.849204959	1057839.2793482465	0.0	366240.40697973955	0.0	0.0	869011.8248666518	1274620.250671572	9436087.815483857	788119.6779664382	2517534.888899351	0.0	568164.7316661046	4944557.645165914	0.0	2740396.3890087623	0.0	1178597.8968363856	5436977.716195707	894230.5413088943	0.0	9348701.627813047	0.0	1799736.3401537312	4835619.518007309	3219109.107478857	0.0	8021494.892821623	0.0	617824.6758349175	7480897.237744575	2270113.8739160937	0.0	4305339.033125642	5037104.501681503	3534769.0056224526	1362313.171109869	2646805.171578554	893731.61002606	0.0	1760798.9075620465	0.0	2589287.381172149	2349359.5160545395	909051.9336337451	3958146.3536945204	13179061.404811839	1629734.7332125294	0.0	3732637.372881151	0.0	314383.7893307263	1270137.560556523	0.0	1305366.4268896645	0.0	9907875.180326927	2392181.301397724	3943968.8080048594	176656.24382744895	0.0	0.0	0.0	0.0	0.0	0.0	1641312.607664004	2427251.560811459	0.0	882336.4440143984	0.0	0.0	967160.520739572	0.0	0.0	0.0	0.0	4998635.386000488	0.0
C18_positive|IK:MDMCODCJMHTFIZ-UHFFFAOYSA-N	149939.40046428228	0.0	0.0	214801.2884787099	0.0	255371.8868063092	667603.4784664157	241404.78201216456	744884.109678611	210689.36359746056	0.0	80957.57096642995	278145.15637936426	663261.1457751838	9479049.613727441	2135838.0920435623	702876.5094911689	58870.01136846639	365510.84672144067	56813.06312068458	0.0	479320.8436034776	56480.33368054782	374911.5316794222	156387.12020202365	68704.07487710936	577242.3998543831	224350.27325457326	851513.1892524309	0.0	25115.457749167617	0.0	0.0	227884.53444306942	0.0	114091.03495031965	268328.6171946806	63751.195449780724	294800.44821075373	345269.1235801044	336144.29574551433	272741.8597059064	605829.604896241	254884.2015176415	195619.13338945457	0.0	282389.7828053201	1829410.1167213647	31142.830408581074	1373660.0451626647	438387.8568837673	0.0	79345.71847425969	95592.47893478342	0.0	30155.223091708496	572891.7978080363	177519.24930235939	243450.75268928296	398639.1177356507	184971.89097414515	562272.7721329336	65696.2798873634	9224070.189443476	238900.34452570236	0.0	364989.09963052435	170457.37575573486	669625.4585220581	429906.0336758715	790644.9576196512	825825.4809074773	0.0	0.0	342232.1078697479	98081.83336465807	496426.59564762237	86311.68810306718	386260.5229622646	413751.4416608962	0.0	1010919.2308067213	0.0	24660751.332456313	0.0	0.0	598702.2498650555	1125854.590182371	587002.4632475831	0.0	193840.24909637854	2325422.867666337	121710.23009758447	69950.97957992186	337299.86516121856	0.0	166999.60714264592	211678.00034785457	0.0	179200.84986249742	75234.57935264724	176114.3370797193	142116.5357077252	400320.39860103285	119268.79543841629
HILICZ_negative|IK:WXTMDXOMEHJXQO-UHFFFAOYSA-N	569174.5967285624	0.0	1125971.6615181265	0.0	0.0	0.0	0.0	0.0	542121.7913134698	0.0	0.0	0.0	0.0	0.0	1410725.6099455059	2893407.96987346	0.0	0.0	5828616.6970663695	0.0	5055648.960612292	0.0	0.0	0.0	0.0	0.0	8406289.664054869	0.0	98210.8611770123	0.0	0.0	0.0	0.0	0.0	0.0	0.0	471071.2630876903	0.0	0.0	0.0	0.0	19720197.767365653	0.0	0.0	7106183.361472052	0.0	0.0	9513757.288643375	0.0	0.0	0.0	981558.6547067142	0.0	2823368.1036877055	0.0	132140.22083526102	5728428.089396065	0.0	0.0	650680.620603652	589774.7586696148	426596.159570366	0.0	4476724.70515907	0.0	0.0	0.0	80904.95234249534	0.0	658748.2269474567	0.0	237363.25649896264	4715039.826347355	1271947.7025987378	0.0	0.0	0.0	0.0	0.0	0.0	142046.57263977817	0.0	318818.7545905111	3140070.1455500713	1051713.2646936476	0.0	175306.0252394563	0.0	0.0	0.0	0.0	0.0	0.0	605673.4005661305	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8713417.32077741	0.0
HILICZ_negative|IK:COLNVLDHVKWLRT-QMMMGPOBSA-N	0.0	3107926.018934129	377960.6199387704	0.0	0.0	0.0	0.0	0.0	586671.2634001821	0.0	24481058.48877214	0.0	0.0	305480.14445024746	0.0	2430243.7888068543	0.0	0.0	847827.7689804934	0.0	2225016.641674456	0.0	0.0	0.0	0.0	0.0	4420498.157315635	0.0	0.0	0.0	919679.5431053588	0.0	0.0	0.0	2539282.1885673003	0.0	0.0	0.0	0.0	9256462.09007606	0.0	1948749.39138865	0.0	0.0	1847437.0591246854	0.0	0.0	1639341.1397384794	0.0	1853223.191138428	0.0	452657.03068677784	0.0	0.0	0.0	0.0	1245782.8749739388	0.0	0.0	0.0	0.0	390399.300524383	0.0	654244.4281845089	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1954347.2073566476	528181.3484357831	181555.7117467933	0.0	0.0	0.0	0.0	0.0	282818.94878991845	0.0	0.0	435352.5664922001	1164235.3511435634	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	238418.16248065542	0.0	0.0	0.0	0.0	0.0	0.0	2936532.4981406922	0.0	0.0	4543220.110292838	0.0
HILICZ_positive|IK:ULSIYEODSMZIPX-UHFFFAOYSA-N	248822.58215999586	6064577.792183818	0.0	198239.43723270344	250237.1460463996	0.0	353925.6339443627	324859.24231213325	449549.37947225594	268481.1781911554	22141749.324762754	264233.4737199845	381649.4832491876	0.0	323590.34151667345	0.0	299926.8671534217	179529.09749516853	0.0	184998.65443235642	0.0	0.0	252913.68738329355	313521.72905534523	325726.15589907684	283869.18456561875	2867837.031804949	328883.0076489153	186221.6040667294	191690.6028682108	1157706.4670831831	197958.49482572082	175005.75169120714	356294.5704976023	2750894.4156246176	353485.51152864017	323482.83948665846	300296.823732376	188875.12105265242	13944563.611611921	251088.38080064967	1243180.3496930902	347538.8535652456	169914.2217668968	1125959.438545391	175008.70864474776	191233.0388395785	0.0	143996.4105230571	1887670.4410761893	150404.63028296822	221819.3701173065	349656.15447771526	982109.8699461824	173773.26244908935	181347.915641278	297594.67753948254	298101.7792702908	180217.98899533565	0.0	238176.32980267744	541897.3439385666	305126.03657114506	141579.0984624028	347611.4978706205	182935.449789956	322602.979373395	182248.63206116864	344760.2290067084	228038.22145590247	320307.34137439705	319460.79369643325	2234502.655750813	216749.938382238	236445.5113352241	1007401.4979331617	366989.05088970094	270413.6653333602	297074.0968017279	191970.13396590986	128321.25249502063	244678.48032920065	307361.5448498724	337727.4404726326	955313.2274520561	0.0	0.0	283952.70996022224	135041.7742900848	167870.4635086058	181138.39445847264	168090.7276480794	185047.58962231866	299340.8537671126	339755.7393507361	190547.1736621262	258733.26949286423	0.0	164108.12787231797	188092.08859999513	5673371.025407794	190433.2567801477	277543.63562475133	3913700.597725629	139088.94371683116
C18_positive|IK:WCGUUGGRBIKTOS-UHFFFAOYSA-N	852097.7721665521	0.0	367518.7192538309	970419.3022076322	162301.89238451386	1255415.9236537516	565979.490766764	1468982.2715464826	919844.2178491647	965335.219624818	0.0	492567.67622406816	0.0	1925500.347309829	0.0	0.0	1157409.9345196811	52181.34249494974	0.0	0.0	0.0	1212338.5292139929	0.0	1084796.4718484576	1014622.5897668	1025119.8586604146	1450356.659171195	1170331.1761448388	152281.93296653064	0.0	0.0	3141069.605557174	185339.6121548119	860489.6056481018	0.0	0.0	630002.8934664427	841662.2192902402	643476.797004014	0.0	1027232.5565955644	4153797.679784774	1053175.2907236523	62581.014737442005	0.0	264061.77873362583	755387.6233074949	0.0	0.0	0.0	1432833.9438770409	888735.358283729	0.0	11739072.120224932	0.0	1136122.748450458	0.0	0.0	936396.8235999502	0.0	908427.8528636403	923528.6452883482	601109.5003220285	0.0	429112.1741034248	0.0	391388.7398497016	109226.93197793499	1357770.3517443542	433631.3208234607	1305075.3244838438	1124389.6269007637	0.0	0.0	506894.0378219336	20875618.40250446	996902.7799532858	0.0	716826.3188716461	1174225.8261488082	198368.99421156934	466863.2119855585	12633198.965955252	0.0	4208696.7733106585	2534334.504846597	225239.45855730755	1117759.5993196224	787654.1167279177	156136.1852286012	296739.2711308894	797193.6497434392	242830.84759956566	0.0	0.0	0.0	498066.87362621666	363847.1382549703	0.0	1180907.3033716385	0.0	1050954.5587825184	668913.6068463614	4224461.764358283	556268.763808817
HILICZ_negative|IK:LJCWONGJFPCTTL-ZETCQYMHSA-N	0.0	0.0	0.0	5566606.081706606	0.0	0.0	0.0	3698582.6310144854	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9697762.496425636	2066380.2721314293	0.0	0.0	0.0	0.0	0.0	6086514.368051571	0.0	0.0	3696986.4013790186	0.0	0.0	7597575.792925161	0.0	0.0	6295506.050390856	0.0	7758482.385018213	0.0	0.0	0.0	0.0	0.0	0.0	4754598.265535553	6512703.831791352	0.0	0.0	0.0	0.0	0.0	745511.3675693423	0.0	0.0	0.0	0.0	16510626.345942287	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8461305.78572196	3709062.285446122	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6919455.150814721	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2357887.308586064	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
C18_positive|IK:MMOXZBCLCQITDF-UHFFFAOYSA-N	330752.0848164949	208066.58428907677	0.0	658639.4813214213	0.0	373370.6621070381	1526209.3751455594	451588.60287805885	4837055.118562103	2534588.963995189	122146.1432423277	333870.0352785587	0.0	561867.2054168875	0.0	416539.9446006455	1018412.2818584667	24191.683353373763	599045.1703401988	0.0	907166.6107326169	3352543.5262854397	49988.50255092607	195688.44379126653	5771304.939807349	474239.42391203187	0.0	207024.10326826165	1092710.4822483426	62623.83142984214	0.0	0.0	354920.05297471944	207897.69832490472	353394.7090844563	238944.82006398952	9428301.27467761	234871.97171330082	256482.97213148323	6961541.360960914	304224.8173632378	0.0	88847.0993586389	147801.82166249567	0.0	60060.67512833029	27518.104789501165	0.0	0.0	0.0	1116251.6023197898	0.0	777803.3539872989	369162.97645545023	0.0	29797.992063122172	0.0	229829.0104208608	614947.3312206942	59913.80777385181	240319.1234466292	0.0	383068.06954779493	186294.38448439733	181250.7972267755	0.0	1370727.9679859772	0.0	1375291.8539904875	40296.81714313851	22489591.56745801	1319132.0493718693	2278732.840809184	7094505.389712717	1171405.9856939756	0.0	156638.19134967955	0.0	2869543.3026499134	550432.7313932411	62012.45964938222	2080057.9038220623	232749.8558549126	0.0	2157233.8650058564	72354.13040511121	123973.48041022466	994271.038403224	362518.5809566264	77781.48383888899	105615.35957706091	414801.72406797105	154528.62967054074	105412.9286950179	0.0	562297.0464166274	650426.6502131526	100267.51371661662	260117.07063220552	469216.22608245554	0.0	191951.33124505766	67531.82833259735	0.0	148254.1330055914
