feature,importance
Rhodococcus coprophilus,0.0001692451358082492
Edwardsiella sp. EA181011,0.00016838165137700312
Arthrobacter alpinus,0.00016699864637284012
Mesotoga prima,0.00016686885454124666
Mycolicibacterium fortuitum,0.0001666911682201233
Azospirillum thiophilum,0.00016640642302141463
Streptomyces xiamenensis,0.00016564710956166185
Sphingopyxis macrogoltabida,0.00016544512569287572
Acinetobacter baumannii,0.00016540976244452387
Sphingorhabdus sp. YGSMI21,0.00016535238875559077
Bacillus sp. FJAT-22090,0.00016430398961095883
Escherichia fergusonii,0.0001641808336527273
Niastella koreensis,0.00016413768163257015
Pseudomonas sp. TCU-HL1,0.00016220231660541985
Bacillus velezensis,0.00016108466442112945
Marinobacterium aestuarii,0.00016074785188575637
Micromonospora auratinigra,0.00015984123302821286
Anaerolinea thermophila,0.0001597236205536534
Pseudomonas sp. A214,0.00015938480972215173
Dyella japonica,0.00015921145065402875
Clostridium ljungdahlii,0.00015859673938711794
Streptomyces sp. FR-008,0.00015738516976220306
Lysobacter antibioticus,0.00015715827542022164
Hoyosella subflava,0.00015656203822140836
Dokdonella koreensis,0.0001561928438343685
Mycolicibacterium gilvum,0.00015578743647708392
Chelatococcus daeguensis,0.00015559847360455681
Dyadobacter fermentans,0.0001549345641984168
Nocardioides sp. JS614,0.00015463192916853608
Bifidobacterium longum,0.00015389374560481617
Micromonospora rifamycinica,0.00015383951245753202
Chryseobacterium carnipullorum,0.00015364079341386727
Micromonospora coxensis,0.00015327018876920562
Microcella alkaliphila,0.0001527291445100998
Tessaracoccus flavescens,0.00015244514903365314
Actinoalloteichus sp. ADI127-7,0.0001521374954729149
Yangia pacifica,0.00015212489686771135
Enterobacter kobei,0.00015192733601656627
Thioflavicoccus mobilis,0.00015166237303250175
